,text,label,prob,noThresh,thresh
908,"tidak direkomendasikan, baru coba paket <PROVIDER_NAME> mingguan, tes pakai twitter 30menit pulsa terus berkurang, langsung unreg. <PROVIDER_NAME>",0,-4.6898747706412065,0,0
909,Nonton gratis dibayarin <PROVIDER_NAME> poin  <PROVIDER_NAME> <PROVIDER_NAME>poin ,1,7.816356327926603,1,1
910,"Belum lama pakai <PROVIDER_NAME>, alhamdulillah selalu bermanfaat sinyalnya. #gsm #handphone <PROVIDER_NAME> #Simpati",1,2.4623684293091337,1,1
911,Terimakasih <PROVIDER_NAME> <URL> ,1,2.719092548676556,1,1
912,Makin mantap saja si <PROVIDER_NAME>. Sekali SMS tarifnya 300. ,1,-0.17615602175557055,0,0
913,"alhamdulillah sudah beres pakai <PROVIDER_NAME> <PROVIDER_NAME>, daripada nunggu konfirmasi <PROVIDER_NAME> yg gak akan pernah datang. #janji… <URL>",1,4.490595449999793,1,1
914,<PROVIDER_NAME> terimakasih <PROVIDER_NAME> akhirnya menang <PRODUCT_NAME> dari <PROVIDER_NAME>  #<PRODUCT_NAME> <PROVIDER_NAME> ,1,6.211699383580131,1,1
915,Asik juga kencang begini <PROVIDER_NAME> ,1,3.5271696959104784,1,1
916,Terimakasih ya <PROVIDER_NAME> gratis 4Gnya ayo buruan upgrade <PRODUCT_NAME>,1,8.88290102849238,1,1
917,"Upload video 1GB kurang dari 4 menit, memang mantab ini kecepatan <PROVIDER_NAME>",1,3.1589721206162524,1,1
918,Dapat bonus kuota 2GB dan 100 menit nelpon ke semua operator dari <PROVIDER_NAME>  <PROVIDER_NAME> <PRODUCT_NAME> <URL> ,1,4.021970180724179,1,1
919,Kuota masih AMAN <PROVIDER_NAME> #capture #kuotaaman Di Kota Mamuju <URL> ,1,0.8108705277476694,1,1
920,Masih ada yang hemat <PROVIDER_NAME>,1,0.662694651019199,1,1
921,Pakai paket <PRODUCT_NAME> <PROVIDER_NAME> irit.  <PROVIDER_NAME> <PROVIDER_NAME> <URL> ,1,2.546161611873744,1,1
922,"dibuang sayang karena terlalu setia, lagipula nomernya bagus  <PROVIDER_NAME> <PROVIDER_NAME> <URL> ",1,3.182767420631944,1,1
923,Baru merasakan segitu besarnya ping.. 36604 ribu lumayanlah buat bukber <PROVIDER_NAME> <PROVIDER_NAME>,1,2.2812292193005423,1,1
924,Itu yang pada nulis disertai hashtag <PROVIDER_NAME>Lemot hidupnya dimana sih? Saya di Ungaran sini kok pakai <PROVIDER_NAME> lancar2 aja tuh.,1,1.6198474944005525,1,1
925,Makanya pakai <PROVIDER_NAME> 60 ribu dapet 9giga. <PROVIDER_NAME> <PROVIDER_NAME>dihack <PROVIDER_NAME> <PROVIDER_NAME>mahal,1,1.4023039711994678,1,1
926,mending pindah ke <PROVIDER_NAME> aja <PROVIDER_NAME>,1,0.5032705608170625,1,1
927,"Saya pakai <PRODUCT_NAME> <PROVIDER_NAME> <PROVIDER_NAME> karena jelas, terjangkau .. pake <PROVIDER_NAME> <PROVIDER_NAME> <PROVIDER_NAME> gak jelas, mahal",1,-0.6195677186588899,0,0
928,"Siapa yang mau ditelpon, mumpung ada gratisan nih ...  <PROVIDER_NAME>",1,2.7332103276163284,1,1
929,Tumben <PROVIDER_NAME> murah hati padaKu #onlyForU Jangan2 semua pelanggan diginikan.,1,3.158972120616253,1,1
930,"Canggih nih, nambah hari malah nambah kuotanya . #kuota <PROVIDER_NAME> <PRODUCT_NAME> #4g <URL> ",1,1.8977888382379782,1,1
931,<PROVIDER_NAME> PENUH DENGAN BONUS <PROVIDER_NAME> ,1,-0.3158604380307164,0,0
932,"Sinyal <PROVIDER_NAME> hebat, sampai puncak Halimun masih tetap on, mantap ",1,5.680825319595724,1,1
933,Nelpon 1.000 Dapat kouta 1gb,1,2.86446755627904,1,1
934,Makin betah aja sama kamu..  :v   #operator  :v <PROVIDER_NAME> ,1,0.7309624400548935,1,1
935,lumayan ini murah meriah <PROVIDER_NAME> ,1,2.171320375719094,1,1
936,"WOW, Saya baru mendapatkan hadiah fantastis dari <PRODUCT_NAME>! <PRODUCT_NAME> membuat semuanya jadi simpel <URL>  <PROVIDER_NAME>",1,4.5305216405283595,1,1
937,"Cuma Modal Isi Pulsa 10ribu dapet 2GB Gratis dari <PROVIDER_NAME> :v Tumben Lagi baik, semoga Promonya makin murah murah <PROVIDER_NAME> :D . . <PROVIDER_NAME>",1,7.935915451141768,1,1
938,Ajaib min <PROVIDER_NAME> kartu saya bisa diisi pulsa & digunakan kembali.. terimakasih ya <PROVIDER_NAME>,1,-0.5595545802075426,0,0
939,Mantap deh <PROVIDER_NAME>. Cuma isi pulsa 25ribu dapat bonus paket data 3GB. Terimakasih juga <PROVIDER_NAME> atas pelayanannya. <PROVIDER_NAME> #mantapjiwa,1,6.047403870931305,1,1
940,terimakasih paket data sudah aktif  dan normal. terimakasih <PROVIDER_NAME> cukup puas dengan pelayanannya. <PROVIDER_NAME> <PROVIDER_NAME>,1,5.704516564978919,1,1
941,banyak Perusahaan melupakan hal ini & banyak konsumen menghapus pesan tanpa membacanya menyalahkan padahal sudah diingatkan thanks <PROVIDER_NAME> ,1,2.434005623809054,1,1
942,Terima kasih <PROVIDER_NAME> !! <PROVIDER_NAME>,1,2.9422360999907657,1,1
943,Hore....<PROVIDER_NAME> Ada sinyal.....thanks <PROVIDER_NAME> .... <PROVIDER_NAME> ,1,2.8236455617587843,1,1
944,Alhamdulillah sambil nunggu subuh bisa melihat lantunan Adhan Styles dari Mekah dan Madinah dengan jelas karena paket Internet <PROVIDER_NAME> saya bagus,1,5.809242329033763,1,1
945,"Dengan <PROVIDER_NAME> juga bisa lihat youtube selama setahun tanpa kuota, makin keren aja. ",1,3.4383012770865578,1,1
946,Dengan jaringan 4G super cepat dari <PROVIDER_NAME> smartphone kamu terus terkoneksi dan bisa pantau aktivitas di sosial media :,1,-0.26326569961889845,0,0
947,Menggunakan medsos harus sebijak mungkin. Apalagi ada fasilitas makin oke kayak FB gratis 30MB & free YouTube/Yonder/Genflix dari <PROVIDER_NAME>,1,7.056571268459083,1,1
948,"pagi itu, menyegarkan mata selain lari2 kecil, bisa juga dengan nikmatin internet, atau nelpon yang super murah, suara jernih pake <PROVIDER_NAME>. gitu!",1,4.141107109469511,1,1
949,"Buka puasa sambil streaming di YouTube lancar banget pake <PROVIDER_NAME>, jadi makin setia sama <PROVIDER_NAME>.",1,7.834667071416348,1,1
950,Selain jaringan 4G <PROVIDER_NAME> yang sangat luas temanku juga bisa nelpon ke operator lain secara gratis & suaranya juga jernih banget,1,4.472203950374271,1,1
951,Koneksi internet <PROVIDER_NAME> yg lancar sangat  membantu saya dalam menyelesaikan pekerjaaan di hari Jumat sebelum weekend.,1,6.439939228687101,1,1
952,ayo penuhi viralkan keras #Boikot<PROVIDER_NAME>! Nomor sy nomer <PROVIDER_NAME> cantik dr th2007 lgsg sy buang!Jgn main2 dg umat Islam yg brsatu,0,-14.12105991061016,0,0
953,AYO BUANG KARTU <PROVIDER_NAME> ! #Ruh212 <URL>,0,-3.4966612275093802,0,0
954,"Selama ini saya pake <PROVIDER_NAME>, Insya Allah setelah paket yang sekarang kuotanya habis saya akan ganti operator lain #Boikot<PROVIDER_NAME>",0,-2.5629750369732878,0,0
955,CEO <PROVIDER_NAME> harus bertanggung jawab. Sudah ada counter perdana HP berhenti jual perdana <PROVIDER_NAME> #Boikot<PROVIDER_NAME>,0,-5.9835210576367235,0,0
956,Biar jadi pelajaran buat yang lain... Saya tidak akan pernah pakai produk <PROVIDER_NAME>!!! #Boikot<PROVIDER_NAME>,0,-2.4117477831994325,0,0
957,"kenapa pada boikot <PROVIDER_NAME> ya #Boikot<PROVIDER_NAME> mungkin karena sering nyedot pulsa ga tau dipake apa, sms 1 bayar 1000 cuma buat bonus maksa",0,-11.392919733610107,0,0
958,Lumayan #Speedtest Jaringan 4G/LTE <PROVIDER_NAME> Area Tarogong #Garut cukup memuaskan <PROVIDER_NAME> <URL>,1,1.7908580340766476,1,1
959,Uji kecepatan <PRODUCT_NAME> #opensignal-ku di <PROVIDER_NAME> 3G <PROVIDER_NAME> disini jelek,0,-4.044927349600125,0,0
960,Tolong di urus segera saya ga mau bayar data yang saya ga dapet datanya <PROVIDER_NAME> <PROVIDER_NAME>,0,-6.357318418659454,0,0
961,Nonton gratis dibayarin <PROVIDER_NAME> poin  <PROVIDER_NAME> <PROVIDER_NAME>poin #passengers…,1,8.511777672448359,1,1
962,Makasih ya <PROVIDER_NAME> gratis 4Gnya ayo buruan upgrade <PRODUCT_NAME> mu,1,6.870272171911928,1,1
963,Makan malam gratis hari ini hasil tuker <PROVIDER_NAME> Poin  #7eleven #sevel <PROVIDER_NAME>… <URL>,1,7.728872155768065,1,1
964,"Mohon di up jaringan 4G di wilayah Morowali, sangat buruk..  <PROVIDER_NAME> <PROVIDER_NAME>",0,-7.59355091220562,0,0
965,Jaringan <PROVIDER_NAME> di Waru Atas arae Site WKP tidak dapat digunakan untuk telpon mohon cek Team <PROVIDER_NAME> ,0,-7.336773611555321,0,0
966,Semakin hari kualitas dan pelayanannya semakin buruk. Selama 5 bulan melakukan pelaporan namun tidak ada tindakan perbaikan. <PROVIDER_NAME>,0,-5.00951429651043,0,0
967,<PROVIDER_NAME> tolong jaringan di MUARA KAMAN diperbaiki... BBM aja ga bisa ngakses...menyambungkan melulu... sudah 3 minggu lebih,0,-7.238408553293741,0,0
968,Uji kecepatan NYATA  di <PROVIDER_NAME> 3G <PROVIDER_NAME> disini jelek,0,-4.8356588739262065,0,0
969,Tolong diurus segera saya ga mau bayar data yang saya ga dapat datanya <PROVIDER_NAME> <PROVIDER_NAME>,0,-7.458204871289374,0,0
970,Lumayan #Speedtest Jaringan 4G/LTE <PROVIDER_NAME> Area Tarogong #Garut cukup memuaskan <PROVIDER_NAME> <URL> ,1,1.7908580340766476,1,1
971,Terimakasih ya <PROVIDER_NAME> gratis 4Gnya ayo buruan upgrade <PRODUCT_NAME>,1,8.88290102849238,1,1
972,Makan malam gratis hari ini hasil tukar <PROVIDER_NAME> Poin   <PROVIDER_NAME>… <URL>,1,5.932564358616389,1,1
973,ayo viralkan keras #Boikot<PROVIDER_NAME>! Nomor saya nomer <PROVIDER_NAME> cantik dari tahun 2007 saya buang! Jangan main2 dengan umat Islam yang brsatu,0,-9.629210375694353,0,0
974,AYO BUANG KARTU <PROVIDER_NAME> ! #Ruh212 ,0,-3.5381561046244725,0,0
975,"Selama ini saya pakai <PROVIDER_NAME>, Insya Allah setelah paket yang sekarang kuotanya habis saya akan ganti operator lain #Boikot<PROVIDER_NAME> ",0,-1.6270971718238278,0,0
976,"kenapa pada boikot <PROVIDER_NAME> ya #Boikot<PROVIDER_NAME> mungkin karena sering menyedot pulsa ga tau dipake apa, sms 1 bayar 1000 cuma buat bonus maksa",0,-11.105237661158327,0,0
977,"Buka puasa sambil streaming di YouTube lancar banget pakai <PROVIDER_NAME>, jadi makin setia sama <PROVIDER_NAME>.",1,8.770544936565807,1,1
978,Koneksi internet <PROVIDER_NAME> yang lancar sangat  membantu saya dalam menyelesaikan pekerjaaan di hari Jumat sebelum weekend.,1,6.439939228687101,1,1
979,<PROVIDER_NAME> kamu kenapa sinyalnya php <PROVIDER_NAME>,0,-1.4552947212190814,0,0
980,Koneksi internet yang sangat menjengkelkan. <PROVIDER_NAME>  #lemot ,0,-3.163943540020413,0,0
981,"<PROVIDER_NAME> Nelpon lebih murah pake JS, kurang dari Rp1/detik. <PROVIDER_NAME> <PRODUCT_NAME> <PRODUCT_NAME>",1,5.384548015226755,1,1
982,"Terima kasih PT <PROVIDER_NAME> , kiriman GRATIS <PROVIDER_NAME> Home-nya sudah tiba.",1,7.8341346784243795,1,1
983,Kualitas sinyal 4G <PROVIDER_NAME> ikut melengkapi meriahnya festival tersebut. ,1,1.4661525992431015,1,1
984,saya pindah ke <PROVIDER_NAME> yang memang sudah terbukti,1,1.1112559176094294,1,1
985,Ini sinyal H+ palsu. Seperti H+ rasa edge. <PROVIDER_NAME> <PROVIDER_NAME> ,0,-2.875588584973795,0,0
986,Pelanggan <PROVIDER_NAME> <PROVIDER_NAME> yg ada di area #Pandeglangkota dirugikan krn jaringan telponnya rusak dan tidak diperbaiki,0,-5.342493893643064,0,0
987, Hati-hati Tukang Tipu!! <PROVIDER_NAME>,0,-1.1245164902852345,0,0
988,Sedih. Pakai <PROVIDER_NAME> 4G gak stabil.,0,-1.8456572750812001,0,0
989,Jarigan <PROVIDER_NAME> lelet. Karena gangguan atau rusak ya,0,-6.61165692189019,0,0
990,"Daerah Jagakarsa, pakai <PROVIDER_NAME> sinyalnya jelek, yang satu H+ gak dapat 4G, yang satu dapat 4G tapi gak ada sinyal?",0,-9.451757838653897,0,0
991,<PROVIDER_NAME> cacat,0,-0.7235997101006916,0,0
992,Ini baru #koneksi #internet #4g <PROVIDER_NAME> <URL> ,1,-1.3109844509203008,0,0
993,<PROVIDER_NAME> BagiBerkah ...gak ada kata susah ..cukup sekali sentuh jadi mudah dan berfaedah,1,1.9268284393236204,1,1
994,<PROVIDER_NAME> tumbang di kota Semarang,0,-2.1053457432969607,0,0
995,Kuotaku masih banyak internetan aja gak bisa <PROVIDER_NAME> <PROVIDER_NAME>Care <PROVIDER_NAME> ,0,-4.6951882980030275,0,0
996,Selalu Lemot <PROVIDER_NAME>,0,-1.129064818208856,0,0
997,<PROVIDER_NAME> BerbagiBerkah karena berbagi itu menyenangkan apalagi sama orang yang kita sayangi.,1,2.443577035033285,1,1
998,Santai pakai <PROVIDER_NAME> <PROVIDER_NAME>4G <PROVIDER_NAME>BagiBerkah bisa diandalkan,1,3.031446626390533,1,1
999,banyak yang masih setia memggunakan <PROVIDER_NAME>,1,2.610878964036323,1,1
1000,"Yang saya pengen <PROVIDER_NAME> selangkah lebih maju dari yang lain baik layanan ataupun jaringan 3G atau 4G,",1,-2.0114692794919122,0,0
1001,Yuk pakai <PROVIDER_NAME> Rp1 gratis 1GB,1,6.5705138022758085,1,1
1002,Lebaran tetap pakai <PROVIDER_NAME> yaa #Rp1 gratis 1GB,1,5.591958713225893,1,1
1003,sinyal 4G <PROVIDER_NAME> dipalembang lancar,1,2.5030581461476413,1,1
1004,Keren di rembang ada sinyal 4G <PROVIDER_NAME>,1,3.960304243239816,1,1
1005,sinyal <PROVIDER_NAME> kuat banget,1,-0.477889325360182,0,0
1006,4G <PROVIDER_NAME> dapat banget disini,1,-0.23504103128900744,0,0
1007,"Berkat <PROVIDER_NAME> mudiknya jd nyaman,mampir ke posko pun senang..",1,3.8135714706177533,1,1
1008,Terimakasih <PROVIDER_NAME>,1,2.6775976715614638,1,1
1009,untungnya sudah pakai <PROVIDER_NAME>,1,1.680889387804006,1,1
1010,Alhamdulillah masih #setia dengan <PROVIDER_NAME>.. terbaik,1,3.4218091802526516,1,1
1011,"<PROVIDER_NAME> memang jauh lebih murah dari <PROVIDER_NAME>, banyak bonusnya lagi",1,1.4758990311973386,1,1
1012,RT <USER_MENTION>: Buat <PROVIDER_NAME> setelah kuota habis saya mau ganti provider  ,0,-5.0246019031611775,0,0
1013,<PROVIDER_NAME> memang jancok! sinyal payah,0,-2.433849810268997,0,0
1014,saya paling tidak pernah pakai  <PROVIDER_NAME>,0,0.2923208627223048,1,0
1015,RT <USER_MENTION>: Belum ada permintaan maaf dan pernyataan apapun?  Lanjut boikot <PROVIDER_NAME> #Boikot<PROVIDER_NAME> <URL>,0,-5.656622287458934,0,0
1016,<PROVIDER_NAME> masa kuota malam saya sudah habis duluan? Logikanya dimana? <URL>,0,-2.4495001742356233,0,0
1017,"RT <USER_MENTION>: <PROVIDER_NAME> ini <PROVIDER_NAME> di sini jaringan 4G nya penuh, cuma ga mau konek ke internet...",0,-8.10194507586658,0,0
1018,Sinyal 4g nya stabil nih. mantap <PROVIDER_NAME> <URL>,1,1.4441161148967643,1,1
1019,"Fungsinya data lokal, 4G sama Flash apa? Toh mau 4G atau 3G yang terpakai duluan data lokalnya. mahal lagi. <PROVIDER_NAME>",0,-8.840969890686624,0,0
1020,"Hore, dapat makan malam gratis hari ini karena <PROVIDER_NAME> Poin  #7eleven #sevel <PROVIDER_NAME>… <URL>",1,7.813609368795883,1,1
1021,"Wajar saja <PROVIDER_NAME> dihack, harga mahal banget dan koneksi lambat lagi <PROVIDER_NAME>mahal <PROVIDER_NAME> ",0,-4.815259162591543,0,0
1022,*ganti* paket <PROVIDER_NAME>  5Gb langsung lancar dan #TransaksiNormal,1,4.190375659590912,1,1
1023,Selalu saja ada masalah #Indonesia <PROVIDER_NAME> #konsumen <USER_MENTION>,0,-0.7995002825141129,0,0
1024,Alhamdulillah gratisan youtube dari <PROVIDER_NAME> pada bulan Ramadhan ini berfaedah sekali.,1,5.607837743971626,1,1
1025,<PROVIDER_NAME> KENAPA. sinyal hilang mulu,0,-3.8509158300556416,0,0
1026,Data yang sama sekali tidak ada manfaatnya.  <PROVIDER_NAME> <URL> …,0,-1.1653384848054897,0,0
1027,<PROVIDER_NAME> goblok banget sih sekarang <PROVIDER_NAME> #jadimurahan ,0,-2.9868391195037454,0,0
1028,Padahal udah settingan 3G tapi kenapa kuota 3G tidak bisa dipakai malah menguras pulsa yaa? #Tanya <PROVIDER_NAME>,0,-4.62973004917376,0,0
1029,Sudah mahal sinyalnya jelek lagi... <PROVIDER_NAME> bangsat anjing...,0,-7.829653527581657,0,0
1030,Jeleknya jaringan internet. <PROVIDER_NAME>,0,-4.082508435856378,0,0
1031,Cuma di area Pandeglang kota.. jaringan <PROVIDER_NAME> buruk jelek. Kejadian ini sudah berlangsung sebulan lamanya. <PROVIDER_NAME>Care <PROVIDER_NAME>payah <PROVIDER_NAME> harus dihack,0,-11.29531261719109,0,0
1032,"benar2 kacau. Baru isi kuota, datanya langsung habis. <PROVIDER_NAME> ",0,-5.133712952523978,0,0
1033,<PROVIDER_NAME> ayo kamu bisa,1,-0.3669247661619593,0,0
1034,Mending ngopi nyantai sambil dengar musik klasik di youtube gratis dari jaringan <PROVIDER_NAME> yang keren,1,10.35150075720811,1,1
1035,ada banyak fitur  dari Kartu Perdana <PROVIDER_NAME> yg udah 4.5G <PROVIDER_NAME>Youtube1tahun <PROVIDER_NAME>_Jabo <USER_MENTION>,1,-0.7769614720904996,0,0
1036,"Hari minggu masuk kerja tapi gak ada yang dikerjain, ujung2nya mencari lapak terus rebahan sambil denger musik di youtube. <PROVIDER_NAME> top deh",1,6.58673106364341,1,1
1037,Sekarang enak belanja online. Sinyal kuat dan kencang pakai <PROVIDER_NAME>. ,1,1.9233719285764463,1,1
1038,Mantap! Paket <PRODUCT_NAME> dari <PROVIDER_NAME> bikin mupeng. Banyak <PRODUCT_NAME>nya! ,1,4.78193239656286,1,1
1039,Selain bonus THR dapat bonus dari <PROVIDER_NAME> yang begini nih yang bikin hati senang juga.. ,1,5.99428711073512,1,1
1040,"Pagi ini saya sahur di Purwakarta, dan disini sinyal <PROVIDER_NAME> nya bagus banget",1,1.9450354131782484,1,1
1041,"Astaga udah sore aja. Keasyikan main hape. Sinyal lancar, hebat emang <PROVIDER_NAME>",1,6.154368063043266,1,1
1042,"Kadang, saya juga cari referensi di youtube yang merupakan gudang informasi keren. <PROVIDER_NAME> youtube an tanpa kuota bisa streaming lancar",1,12.593278997081649,1,1
1043,belajar mengedit video di youtube jadi enak dan cepat paham kalo jaringan <PROVIDER_NAME> lancar dan kencang begini.,1,6.286375240644835,1,1
1044,"Tethering pakai kartu <PROVIDER_NAME> sinyalnya kencang badai, apalagi kalau lagi browsing"" mencari bahan artikel. Dijamin lancar.",1,8.602789459178732,1,1
1045,Saya tidak akan pernah pakai produk <PROVIDER_NAME>!!! boikot <PROVIDER_NAME> #Boikot<PROVIDER_NAME>,0,-3.474893907846506,0,0
1046,Ayo yang masih pakai kartu <PROVIDER_NAME> Segera buang ke Got ya,0,-3.154744917786757,0,0
1047,#Boikot<PROVIDER_NAME>..saatnya hijrah ke ..selamat tinggal <PROVIDER_NAME>..,0,-1.1193892573410174,0,0
1048,Alhamdulillah Kuota <PROVIDER_NAME> banyak yang murah,1,1.2858013025116932,1,1
1049,"Sudah tarifnya paling mahal, ditambah jaringan yang semakin hari semakin susah! <PROVIDER_NAME> mengesalkan banget ",0,-3.125872520058148,0,0
1050,"<PROVIDER_NAME> Pulsanya masih ada, TM masih banyak, mau nelpon ke sesama simpati katanya pulsa gak cukup, kampret ini <PROVIDER_NAME> ",0,-4.314092951988673,0,0
1051,Tiba-tiba ada sinyal 4g di rumahku.  Biasanya gak ada.. lancar juga. <PROVIDER_NAME>,1,0.713572840881397,1,1
1052,"Tadinya berharap paling bagus untuk kerja online,Ternyata internetnya tidak seSimpati namanya <PROVIDER_NAME> <URL>",0,-3.456473984592107,0,0
1053,Jaringan internet <PROVIDER_NAME> di sumba timur parah....,0,-4.594483752813385,0,0
1054,Kualitas jaringan <PROVIDER_NAME> sangat menurun di wilayah Sukabumi.,0,-4.691064580819166,0,0
1055,Ternyata tidak cuma saya yang mengeluh karena sinyal atau pelayanan <PROVIDER_NAME> dalam jaringan internet masih kurang,0,-2.7415075839900696,0,0
1056,"Sudah tengah malam, jaringan kok masih super lelet <PROVIDER_NAME> gak berkualitas",0,-3.2335031842505133,0,0
1057,Sinyal <PROVIDER_NAME> yang sangat menyedihkan,0,-0.22315103992644916,0,0
1058,<PROVIDER_NAME> makin bangsat kalau dibiarin,0,-2.6672356951941945,0,0
1059,<PROVIDER_NAME> memang bangsat gemas duh,0,-3.917724499727752,0,0
1060,Signal <PROVIDER_NAME> Mentari makin lama makin memprihatinkan. Saatnya memikirkan untuk ganti kartu. Kecewa <PROVIDER_NAME>,0,-7.114852551195151,0,0
1061,<PROVIDER_NAME> apakah <PROVIDER_NAME> lagi gangguan di daerah kramat jati? Sumpah sudah lelet banget padahal sudah 4g ,0,-8.053410228023612,0,0
1062,"<PROVIDER_NAME> kenapa <PROVIDER_NAME> super lelet? 4g tp kecepatan 0,1 1 kb/s. gangguan atau gimana sih? ",0,-7.32981800653516,0,0
1063,tai <PROVIDER_NAME>,0,-2.227677106876966,0,0
1064,"Ya allah. Kalau hujan sinyal <PROVIDER_NAME> kaya lagunya Kotak ""Pelan Pelan Saja""",0,-2.0952364143584044,0,0
1065,bikin kelar <PROVIDER_NAME> ,0,-0.3266713541349321,0,0
1066,<PROVIDER_NAME> Hooq sangat tidak bermanfaat. Beli kuota bisa menonton di youtube gak perlu Hooq #rugi <PRODUCT_NAME> #kuota <PROVIDER_NAME> ,0,-3.998446469525719,0,0
1067,<PROVIDER_NAME>  Di daerahku udah 3 hari  trouble mulu,0,-5.827061093714439,0,0
1068,"sisa 2 hari kuota <PROVIDER_NAME> <PROVIDER_NAME> tapi sudah dibilang habis, gimana ini!",0,-4.724587272857809,0,0
1069,Jaringan simpati anjir banget akhir2 ini. <PROVIDER_NAME>,0,-2.6195952242157783,0,0
1070,Dan terjadi lagi <PROVIDER_NAME> tai,0,-2.227677106876966,0,0
1071,Untung pakai <PROVIDER_NAME> walaupun jauh dari rumah tapi Alhamdulillah semua urusan beres.,1,3.1940634404275228,1,1
1072,jaringan <PROVIDER_NAME> flash untuk daerah aceh singkil kok gak stabil <PROVIDER_NAME>,0,-6.632426401950857,0,0
1073,<PROVIDER_NAME> tarif mahal dengan sinyal parah.,0,-3.1067043213644534,0,0
1074,"Jadi, sudah seminggu ini saya digangguin sama bunyi SMS dari <PROVIDER_NAME>. Ada promo, katanya.… <URL> ",0,-3.4988414138969506,0,0
1075,Oh jariangan kenapa <PROVIDER_NAME>,0,-1.8199378348069906,0,0
1076,Tiap jam 12 malam ke atas hancur koneksinya <PROVIDER_NAME>,0,-3.355834547830518,0,0
1077,Sedih saya kalau beli paket internet <PROVIDER_NAME>,0,-1.7719511577858844,0,0
1078,Hobi ngecek <PRODUCT_NAME> kali aja ada promo kuota internet buat penguna setia <PROVIDER_NAME> ternyata ada. Alhamdulillah rejeki anak biasa,1,5.53230433712352,1,1
1079,<PROVIDER_NAME> setelah dihack malah tambah mahal,0,-1.637616278013036,0,0
1080,Jaringan lelet <PROVIDER_NAME>,0,-3.242599840097756,0,0
1081,<PROVIDER_NAME> lagi gangguan ya??,0,-2.680139100030102,0,0
1082,<PROVIDER_NAME> hancur jaringannya,0,-3.0884491602704975,0,0
1083,Setiap isi pulsa belum dipakai pasti hilang mohon pejelasannya buat <PROVIDER_NAME>,0,-4.3917635447412575,0,0
1084,<PROVIDER_NAME> memang bikin sebal ,0,-1.0198185346948774,0,0
1085,4G LTE <PROVIDER_NAME> sedang bermasalah,0,-0.6993466394201054,0,0
1086,<PROVIDER_NAME> luar biasa parah 2 hari cuma buang2 kuota... payah <PROVIDER_NAME> <PROVIDER_NAME> <PROVIDER_NAME>,0,-4.944653173061883,0,0
1087,koneksinya makin lancar pakai <PROVIDER_NAME> ,1,2.8424004622503616,1,1
1088,pakai sinyal <PROVIDER_NAME> lancar. <PROVIDER_NAME> memang yess!! ,1,3.9024649203600266,1,1
1089,"Data-data kerja jadi lebih cepat dicari kalau internetnya pakai <PROVIDER_NAME>,",1,-0.06403309759395914,0,0
1090,"<PROVIDER_NAME> memang juara, dari tadi nonton Youtube kuota masih full aja XD",1,0.6846384376047584,1,1
1091,Kenikmatan yang bisa didapatkan saat menjadi pengguna <PROVIDER_NAME> adalah menonton youtube gratis selama setahun,1,5.369997508697047,1,1
1092,Upload file yang besar juga sangat mudah dengan <PROVIDER_NAME>. Karena jaringan internetnya sangat cepat. Alhamdulillah,1,1.4715214940382528,1,1
1093,"Untungnya pake <PROVIDER_NAME>, pekerjaan gua lancar :))",1,3.3337329303152883,1,1
1094,Siang ini nyoba bonus telpon pakai kartu <PROVIDER_NAME> baru. Aman lancar jaya suaranya meski cuaca hujan.,1,7.839601680327232,1,1
1095,"Pantesan lancar ya, sinyal <PROVIDER_NAME> yang 4G lancar sekali di lombok timur",1,3.897380215925869,1,1
1096,Alhamdulillah lancar pakai <PROVIDER_NAME>,1,4.6341599314784165,1,1
1097,"Untung pakai internet <PROVIDER_NAME>, lancar, jadi dapat banyak ide.",1,4.846347624180281,1,1
1098,"di tempat ramai seperti di lokasi wisata, <PROVIDER_NAME> tetap jaya.",1,2.9721022358986766,1,1
1099,Sinyal <PROVIDER_NAME> amsyong d stadion gajayana,0,-2.4315756463071865,0,0
1100,Jelek filmnya... apalagi si ernest gak mutu bgt actingnya... film sampah,0,-10.302581642221636,0,0
1101,Film king Arthur ini film paling jelek dari seluruh cerita King Arthur ,0,-8.805936728548849,0,0
1102,@beexkuanlin Sepanjang film gwa berkata kasar terus pada bapaknya,0,-2.1286048813403147,0,0
1103,Ane ga suka fast and furious..menurutku kok jelek ya tu film,0,-6.356984629321201,0,0
1104,"@baekhyun36 kan gua ga tau film nya, lu bilang perang perangan/? Perang""an disebut ama rp yaoi jadi ambigu :v",0,-13.310836592926885,0,0
1105,tolong editingnya yg bagus ya. Saya sering kecewa dgn film indonesia. Ditunggu filmnya!!,0,-3.4255834027038534,0,0
1106,"Kecewa dgn salah satu aktornya yg ternyata pendukung penista agama. Ah, saya harus bersabar utk tak menonton film ini.",0,-3.6692017338339027,0,0
1107,Kecewa parah sama film the guys. Dear @radityadika sorry to say this.,0,-4.2987142973266135,0,0
1108,Banyak yg kecewa abis nonton film ini :(,0,-2.3723677198572606,0,0
1109,#TheMummy 2017 adalah film yang paling memgecewakan saya selama hidup. Yah padahal sy udh berekspektasi tinggi dan suka bgt mesir kuno.,0,-6.244434615686105,0,0
1110,"film jelek, jelas. Ga ada isinya. ",0,-4.1072610233660996,0,0
1111,awal bulan ini nonton dua film Indonesia di bioskop: kartini dan critical eleven. penggambaran kartini dan ale juga anya terlalu lemah. :( ,0,0.5464122810938061,1,1
